word,coefficient
interesting shes,-0.310035851384297
likely,-0.31091594130194083
reread,-0.31094373776621503
engaging interesting,-0.31158775519544746
life easy,-0.3119270509359672
prof gives,-0.3121236709296784
practicals,-0.31227122940007435
learn teach,-0.31256910755317824
grading feedback,-0.31314230192747733
pass exam,-0.3134114346346631
prompts,-0.31374866184180267
laptop,-0.31585193118399985
favorite ive,-0.3167051277508671
week discussions,-0.31687676195585784
cameras,-0.3169318334018898
website,-0.31748540948199777
directly textbook,-0.31760483989775407
adequately,-0.31764410921103253
fyi,-0.3181398202933029
helpful feedback,-0.3186016809161099
nurses,-0.31893878490704847
guy cares,-0.31907696466747815
supper,-0.319218704152617
easy makes,-0.31934161263074384
toes,-0.3195527571499189
didnt feel,-0.3199949178247091
took easy,-0.32025065060794516
disability,-0.32035076300655013
answer make,-0.32072632999193773
writing center,-0.3209293443260039
emergencies,-0.32136983295849036
hilarious caring,-0.32145382436725056
shakespeare,-0.3214903127563364
tight,-0.321617590853934
avoid classes,-0.32190846826068403
nice knows,-0.3221069280693227
meet office,-0.322403929529142
link,-0.32255766540504194
slides helpful,-0.3225762015473479
interesting listen,-0.32270342004098274
semester group,-0.3235775616850677
grading makes,-0.32416520120891856
youre wrong,-0.3244306944409414
theres group,-0.3245524314686802
tell wrong,-0.32477655469358185
definition,-0.3248036889831378
thinking taking,-0.3251215475386958
inperson classes,-0.3251685839294654
entrepreneurship,-0.3252830949306512
date,-0.3256212659337325
overall shes,-0.3256890447633601
approachable easy,-0.326039123374489
review sheets,-0.3272124867051762
favourite prof,-0.32759410266003985
going,-0.3276144174624254
important thing,-0.32768974858878774
teach subject,-0.3278442267355342
funny chill,-0.3278718342512097
perfect attendance,-0.3282065618392694
grader gives,-0.3282376715802597
hes easy,-0.32836923215992475
access,-0.32903860842475835
cares shes,-0.32936541631897737
dealt,-0.32962385032279473
absolutely awful,-0.3300273463519279
linear algebra,-0.33041221252893044
mentally,-0.33082386433863753
need come,-0.33093576992746815
aka,-0.33106889353735514
water,-0.3311741688963568
effort great,-0.3314054633399401
cares way,-0.33155179099207954
notes exam,-0.331675962466818
understanding concepts,-0.33182949351375235
interpret,-0.3318389731526212
statements,-0.3322486043273465
semester got,-0.3322709663460466
best choice,-0.33287325972036713
inperson,-0.3346458402394626
classes didnt,-0.3350694015694366
brightspace,-0.33516240026420946
hes rude,-0.33531991878397555
versus,-0.3353848312545206
consider,-0.335660718716017
quite boring,-0.3359846009122812
freshman,-0.3359949306513499
learn,-0.336236146123617
gets way,-0.33624640733306876
mgt,-0.33626309606023796
caring passionate,-0.3365151167494209
let use,-0.3365273671547352
topics covered,-0.3366787938913936
minutes long,-0.33691669091789367
explaining content,-0.3377585971033318
kind great,-0.3385454138238087
stuff makes,-0.3387527165623489
great things,-0.33903312316555406
feedback ask,-0.3393831173403967
obtain,-0.33954435339336403
topic,-0.3398535685702593
question makes,-0.34004140623572243
certain things,-0.3403380685043359
reading materials,-0.34037581976389036
appear,-0.34059346255693995
clear fair,-0.34076341081170225
objective,-0.34080130540650166
knowledgeable makes,-0.34129340438201433
reading chapter,-0.34192707151370205
reason got,-0.34205275975782196
addressed,-0.34235672387655297
summer session,-0.34237034832973473
opportunity extra,-0.3426526999499611
came,-0.34329287421167115
make,-0.34341791734789984
making interesting,-0.34365948356334225
unfamiliar,-0.343677910642571
maintain,-0.3439365566966491
search,-0.3443540232227497
gonna,-0.34440127501118994
knowledge field,-0.3444507872350686
crazy,-0.34531282874818836
able pass,-0.34593746417873067
lab portion,-0.3460789318424648
responded emails,-0.3464746734227419
hating,-0.34674815380722157
interesting boring,-0.3467624222680842
check,-0.3469022104917726
project worth,-0.34702836403553433
reading week,-0.3471213436980139
absence,-0.34739088040939803
rude ask,-0.347623505947262
best answer,-0.3476732485862786
american,-0.347676116606103
understand notes,-0.3483278685562626
looking learn,-0.34903133718196455
cuts,-0.3492543194796941
impossible understand,-0.3493661388853644
worst life,-0.34993469547051487
likes,-0.34993558916888456
havent taken,-0.3506850208130776
gives group,-0.3507772772828923
semester nice,-0.35144583457116596
feedback rough,-0.3514917561986525
responds emails,-0.3515760076310976
helpful way,-0.35199890476391915
things actually,-0.3533166985540055
formats,-0.3537975663222827
semester end,-0.35380300706556134
behavior,-0.3540633588148336
character,-0.35468034905466295
great advice,-0.3547854182177003
exam,-0.3549961167401941
grading harsh,-0.3552709430063174
follow understand,-0.355491119004929
great read,-0.35564481588414726
photos,-0.3557323223822133
talk,-0.355898677327001
love love,-0.3565780652004367
certain topics,-0.3566744788059149
week make,-0.3574277190431536
man cares,-0.3574842859321119
points little,-0.3576633958913757
things learned,-0.3576641232535921
hope,-0.3576683766737155
expectation,-0.3588676497142963
lastly,-0.35899839071008816
format,-0.3593839354032767
evidence,-0.35983003920324497
clearly explain,-0.36016777128764116
adults,-0.36093236723295996
majoring,-0.36144426133354374
thursday,-0.3615440984816383
easy reading,-0.3617615622941649
grading super,-0.3620205741302193
make easy,-0.36209683639776286
easy prof,-0.3627761678247199
apa,-0.363168597092853
rights,-0.3635440566575023
bring,-0.3636564867231075
easy quiz,-0.3639115790181772
mgmt,-0.3641974246366012
week hours,-0.3654180426804149
understanding miss,-0.3668808227295436
send,-0.3669989229773201
deduction,-0.3672103055124628
wonderful cares,-0.36747372180841037
attendance optional,-0.3679729545219415
party,-0.3682077399210861
youd,-0.36880185902028634
states,-0.36909174651276117
teachings,-0.3699860054307778
interesting stories,-0.3700741073541592
possibly worst,-0.3707870014011864
gradebook,-0.37143899179201323
interesting need,-0.3727278412109985
weekly group,-0.3728890582269819
web,-0.3738928461960874
took elective,-0.37428404821522504
asked question,-0.3743757844081813
gives vague,-0.37522003081624067
child,-0.37602894160710787
exam end,-0.3768449852709135
chapters week,-0.3772999600143052
pays attention,-0.3774083656415753
reached,-0.37813644606238467
asian,-0.37862502470747544
make things,-0.37903747895925016
moves fast,-0.37928747743339697
air,-0.3797293414604698
correcting,-0.37974253231874155
statics,-0.37985762167063875
schedules,-0.3803134891782296
ive come,-0.38032965646560546
better,-0.3804351879979141
packet,-0.38047337965036415
make classes,-0.3823617297858498
labs easy,-0.38266578838695114
brand,-0.38298316212918515
doing things,-0.3836869173725278
graphic,-0.3841580070067975
face,-0.3845639910557128
access outside,-0.3849505358234575
readings papers,-0.3851930374798602
charge,-0.38539638202639726
getting,-0.38559483291384994
final projects,-0.3856751752554355
gcu,-0.38569142103632814
uploaded,-0.38601407404451465
classes wont,-0.3864608353064097
gives ton,-0.3869783339431885
understand whats,-0.3872758940658779
lengthy,-0.388146018345275
answer easy,-0.38837027498898385
dependent,-0.3884033846693773
participation points,-0.3886259664914098
liberal,-0.38918481972601693
sarcasm,-0.39019169639218415
bare,-0.39056835835779297
make break,-0.39119026211512925
shes kind,-0.3914046487702729
post discussion,-0.3916316790081825
explain topics,-0.39163275419711496
finishes,-0.3918963516171322
understanding going,-0.39204497854123455
shes best,-0.3922189894278822
person truly,-0.3923483994774551
grader recommend,-0.3926232892793561
content teaches,-0.39266346737784075
based opinion,-0.3928081279842153
sort,-0.39297940322485325
pretty sure,-0.3930425902334997
hes nice,-0.3932510548396657
understand goes,-0.39337059407580516
single week,-0.39453398387164784
wary,-0.39481729019425715
average exam,-0.3952590157306336
religious,-0.39528009023727223
loose,-0.39554226838925766
study bit,-0.3955892283596775
ive seen,-0.3956503132563817
sat,-0.39622871904010476
biology,-0.39625601391817566
vague instructions,-0.3984164851749603
conflict,-0.39900275362399096
klein,-0.39911824778851146
actually learning,-0.39920571549230754
took pandemic,-0.3992134893962962
easy caring,-0.39932325875681074
week plus,-0.40069332374250144
drive,-0.4009167882824471
right,-0.4011598017696652
visual,-0.40181173833116307
labs super,-0.40199504910675854
related,-0.4023754821272903
theology,-0.40245493386770465
kind person,-0.4029984077775771
recommend easy,-0.40337789152713077
contribute,-0.4037119614010818
cares participation,-0.40399517285569403
hes trying,-0.40441524719302624
poli sci,-0.4051953789343788
half semester,-0.40550055693313053
papers pretty,-0.4056052985589576
science major,-0.4056671738236751
clear study,-0.4059803331677315
showed,-0.4061874481603626
scientist,-0.4066529307430813
lots busy,-0.40666883472311016
ive makes,-0.40694496175822537
counted,-0.40734830412038864
sure best,-0.4075128880591372
therapy,-0.4075837823939577
participate ask,-0.4077685952221901
need pay,-0.4081292629346754
professors easy,-0.40831224543979266
far college,-0.40835237175709865
things shes,-0.4087006161627645
week gives,-0.4088022351885957
replaces lowest,-0.40892527198538103
worst classes,-0.40896985980843564
say thing,-0.4093152240528093
clear wanted,-0.4096702739994866
rude times,-0.41018140865932284
computer science,-0.4103950535799695
entire based,-0.41098574446400815
continuing,-0.41141241449668836
math problems,-0.41143369533255875
better prof,-0.41150528229528016
personal experiences,-0.41206236342931135
understand taught,-0.4121055627073472
strong suit,-0.4121754313923911
focused,-0.41245386911031595
fine definitely,-0.41261651807197014
delayed,-0.4128839021398099
prefers,-0.4131301147038269
understanding passionate,-0.4134684522209018
person hes,-0.4136303661071024
blue,-0.4137357744287533
health issues,-0.4139840736711899
ive life,-0.41425111692933425
people met,-0.41448534536312076
final end,-0.41487328899157166
clearly explained,-0.41497495041338084
keeping,-0.41525024222989443
content pretty,-0.41526797855732894
personal,-0.4159254275678648
functions,-0.4162865437052628
caring inspirational,-0.41697791730470496
taken life,-0.4173468561106789
grading inconsistent,-0.417584860758212
ive heard,-0.4176408732216678
test extremely,-0.4178249216393603
actually need,-0.41785457865491316
easy credit,-0.4179648686557016
lockdown browser,-0.4184314151255298
definitions,-0.41874679563383366
times understand,-0.41899372008754854
need outside,-0.41958712814457194
unknown,-0.4196000350291627
couple days,-0.4222209746892992
precalc,-0.42266206325534306
test averages,-0.4227020900466257
rubrics,-0.42335551896779344
finals,-0.42367257152338017
america,-0.4239368334319473
deducts points,-0.42438454217428223
cultural,-0.4245753686881466
midterm,-0.4246789709491242
prof best,-0.42480180946256485
make test,-0.4260905665111339
prof shes,-0.4262028276076613
ready learn,-0.42637856574209493
city,-0.4264153514340391
took college,-0.42659109591877614
zone,-0.4270476555044568
considered,-0.42707647289921385
provides detailed,-0.42725143740426375
cares passionate,-0.4274175167593301
slideshow,-0.42823475763432434
mates,-0.42832566688780693
summer term,-0.42866113842227876
military,-0.4297080552770651
worst math,-0.4297287509860508
great knowledge,-0.4297590450180217
review final,-0.4300638343660752
final semester,-0.4301488143373587
cares great,-0.4307883001687574
easy essays,-0.43162557854649164
need order,-0.4320459345141394
easy prepared,-0.43209268471611895
interesting fun,-0.4323628391040709
shes worst,-0.43236891368421887
sure miss,-0.432515876197583
late gives,-0.43289691655298507
bible,-0.4334919217520792
hours need,-0.4335810794277972
great learning,-0.43395946019606113
way study,-0.43404067192172163
art major,-0.43419089806488786
ask clarify,-0.4343891929557049
interesting interactive,-0.43440571021636043
adams,-0.43465226862950446
independently,-0.43508062411350745
need attend,-0.4353669280175602
make clear,-0.43551571861306704
exam midterm,-0.43552544594753784
straight powerpoints,-0.4363019517881733
controversial,-0.43634190459807104
lab easy,-0.43635989732155495
doing wrong,-0.43656672673183916
weekends,-0.4369319453801628
feedback,-0.43718664302169363
major,-0.43776246750149517
grader clear,-0.43776536734952887
grader great,-0.43793522140044144
write paper,-0.4384391793357384
choosing,-0.4386583559440482
pre,-0.43880294385493107
submit assignment,-0.43913846212893565
slides makes,-0.43918193132733374
caring willing,-0.4394019310485628
knowledgeable willing,-0.4402912943585448
classes need,-0.44032178713424874
registered,-0.4405576336606143
minded,-0.44075427773902803
linkedin,-0.4420886002232005
boring overall,-0.4428574470533624
contemporary,-0.44299524160524967
follow easy,-0.44327276694997736
sure got,-0.4436077352633863
benefit doubt,-0.443655180698807
fun overall,-0.4437530724314448
prof cares,-0.443761089486152
teach learn,-0.4441589329316412
understand hes,-0.4444959478000966
pass recommend,-0.4446049513647458
normally,-0.4451595265934565
template,-0.44524506395845537
little things,-0.44524682274844135
soft spoken,-0.44528879848526276
recommend definitely,-0.44532163378498696
papers super,-0.4454552134215989
stay focused,-0.44556629745526294
assigned week,-0.4470394953693271
kid,-0.447589725538169
hidden,-0.44809601155213147
proposal,-0.4483276704178122
group presentations,-0.44844054843243564
degree,-0.44847805452455436
youre screwed,-0.44860175570689775
reviews say,-0.44864954955797215
focusing,-0.44889326603103036
willing succeed,-0.44925128700528477
easy overall,-0.44963697074038217
practices,-0.44964949945008675
mile make,-0.4507096370704272
takes seriously,-0.4507561831154352
hrs,-0.4510513651826644
mans,-0.4513893992706987
contained,-0.4514483850162131
classroom environment,-0.4514972535113249
great personality,-0.451615740071257
formal,-0.45205713077028237
database,-0.45276716893937696
person overall,-0.4528516072623847
submission,-0.4530438855996876
teach content,-0.45356531585980436
strict grading,-0.45386207387697514
evaluations,-0.454655539452608
omg,-0.45505274216080654
topic easy,-0.4551719621146812
hurt,-0.45528615174329234
answering question,-0.45595718196163976
things didnt,-0.45611404089525387
super super,-0.4563607698293109
best lecturer,-0.4564455625575114
try best,-0.4577922213718924
taking hes,-0.4580814223759776
fly,-0.4582512805068337
decided,-0.4584954619911421
screw,-0.4593559180232776
heavily based,-0.4596407716908401
write page,-0.45982873340031016
speak,-0.4600628166159175
compared,-0.4600869286235172
readings long,-0.46025778107436194
especially,-0.4605356242815043
person makes,-0.4605710175605381
extremely slow,-0.4611155903321588
things taught,-0.46160490610101984
cup,-0.4622388474710007
catch,-0.46297204130873676
clean,-0.4633208848656282
ecology,-0.4640790908324796
helpful hes,-0.4642602608172079
foundation,-0.46482786380186714
degrees,-0.465227132664589
test average,-0.46541823091788276
feel bad,-0.46542980703235426
exact,-0.4655919458193114
easy attendance,-0.4657209610866835
iclicker,-0.46579000177041624
parks,-0.46638442338884345
adequate,-0.4665084975840927
ive gotten,-0.4682785790346478
watching youtube,-0.4688067545567608
criteria unclear,-0.46922225293738135
chosen,-0.4694361911027495
day easy,-0.47001249870196044
trouble,-0.47029025160660876
gotten,-0.47073807085982794
person super,-0.47090612496690837
textbook great,-0.4714173461643642
answer test,-0.4718921226388918
content,-0.4723050581863669
rude condescending,-0.4727048333532253
miss miss,-0.4728219993788611
calendar,-0.4731135664351562
notice,-0.47339023049622564
posts videos,-0.4733962806996119
guides exam,-0.47340501096287224
week classes,-0.4736936404106704
hour long,-0.4742165897649537
topics makes,-0.4757648626771645
stick,-0.4758185444526982
got points,-0.4758438286533862
reasons,-0.47598402757179525
thought great,-0.4762649534455082
exam week,-0.4765656206396114
spelling,-0.4766974267362105
taking prof,-0.4767949678170785
gives extremely,-0.47727169913030937
receive feedback,-0.47737490452929265
dog,-0.47788559736379665
moves quickly,-0.47811318397519736
school,-0.4785368880289887
reading reading,-0.48078876085918
inclass activities,-0.4809793513236768
chore,-0.48145042462203846
tough grading,-0.4815060638516646
professors understanding,-0.48152706920303256
rule,-0.48204288717489974
study group,-0.48295744487448183
credit recommend,-0.4834795265031669
classes interesting,-0.48352105230980147
heavy load,-0.48374355887827536
regarding,-0.48392420087753363
ask makes,-0.4839502426829329
final cumulative,-0.48409876326500856
abstract,-0.4844132351529431
easy boring,-0.48451459206523156
understand going,-0.48453032007971486
semester gave,-0.4853409774807229
administration,-0.4854337682499646
memorized,-0.48608664963158366
rough,-0.4860958911451734
hes engaging,-0.4861378210850473
exam heavy,-0.48614571029818165
old school,-0.4862570382203271
teach entire,-0.48703412088440334
avoid plague,-0.4870369430364276
hit,-0.48848310771403164
obviously,-0.48900420129478483
wrote,-0.4890686685045474
convenient,-0.490685569994006
statement,-0.49117285416886386
missing,-0.4918471031781996
nice overall,-0.49185878354528784
semester makes,-0.49196179867975226
textbook,-0.49230590544607933
makes feel,-0.49231489317317273
things makes,-0.4923356654012008
project fun,-0.49325074879366687
assignment,-0.4935701969212857
decide,-0.49367774083502947
page final,-0.4939329866137578
fast,-0.4949314115747844
understand makes,-0.4951980790012857
hearing,-0.49576457164276483
joking,-0.4958000701459546
abuse,-0.4958926860263972
senior,-0.49595008436156274
consider taking,-0.49626127179593743
ive truly,-0.4962824594667721
essays write,-0.4965401360144362
sure youll,-0.4974603913514307
specific wants,-0.49813036071941796
curving,-0.4991798500825346
productive,-0.4991807515303272
grading make,-0.49918821868731517
hours long,-0.49932289824206977
easy lab,-0.49934171951043976
think,-0.49951367105038924
open ended,-0.4998240471242402
free response,-0.49986679450794563
teach shes,-0.5004107300386317
excused,-0.5010686686125382
english major,-0.5015083006949134
hours studying,-0.5015564270816364
sure pay,-0.5028099146958896
regard,-0.5028401010262412
learned easy,-0.5028940707796233
pdfs,-0.5029547232339611
read study,-0.5032535398006928
reads textbook,-0.5037535484231763
discussions readings,-0.5037854631397035
wished,-0.5039960259000565
trouble understanding,-0.5042258844494927
overbearing,-0.505042282550715
forcing,-0.5058569393758655
passing,-0.5058964876016122
policy,-0.5060411295114903
feedback long,-0.506160901525693
grading tough,-0.5063568991446492
learn useful,-0.506726510924508
makes things,-0.5073761474472315
slides long,-0.5074005528707345
outside office,-0.5075470622371624
test long,-0.5080760616006313
want succeed,-0.508137734291047
disliked,-0.5087643144939767
requirement,-0.5103654274399188
test week,-0.5112292045814507
webcam,-0.5120473405739983
filled,-0.5124340756843105
near,-0.5126003109852891
chunk,-0.5128922487797146
requires,-0.5142412038617236
easy pass,-0.514520922582126
furthermore,-0.51474566212894
easy miss,-0.514754161023824
freshmen,-0.5148846261225666
took away,-0.5155918256132231
pass study,-0.5158082560194879
subject great,-0.5159850721522398
nice knowledgeable,-0.5164023273914258
math major,-0.516604790444836
wont pass,-0.5170011305098384
helpful ask,-0.5176200944488301
openended,-0.5178641651520483
penalize,-0.5186239067775028
learn information,-0.5187017500538844
shot,-0.519080420438791
directions clear,-0.519399177506138
request,-0.5199353917416716
sweet person,-0.5202919289317396
great clearly,-0.5208496930520502
takes hours,-0.5208568832599119
set success,-0.5213065969926634
sub,-0.5214450015447538
tech savvy,-0.522430712864053
attended,-0.52275368154471
gives weekly,-0.5227908708163299
trying understand,-0.523078547368481
workload heavy,-0.5235146317383661
super fast,-0.5236062759210547
bare minimum,-0.5236069425880189
wont let,-0.5239049716579833
prepared read,-0.5247852060965346
formatting,-0.524959886222657
learn interesting,-0.5251207839584539
ceramics,-0.5256589805217811
gender,-0.5258861902430294
blank,-0.5263047366426546
automatic,-0.526602737205032
discussions weekly,-0.5268111035436189
steps,-0.5272411360525521
familiar,-0.5276137147924498
honestly great,-0.5277833657691927
asks question,-0.5285405928458137
gives pop,-0.5289716839842045
guy definitely,-0.530562587115935
score,-0.5309416044819717
till,-0.5314828403390524
guide study,-0.5326051211617775
reach email,-0.5331483191919931
fight,-0.5335508607928894
use excel,-0.5336089859360007
sure group,-0.5338578666142824
pass hes,-0.5338829204825186
nit,-0.5359349176300493
avoid prof,-0.5392260209367636
tuesday,-0.5392511106417167
took credit,-0.5392860831302534
switched,-0.5394361365427964
entering,-0.5403632487354447
random things,-0.5405502226381258
best learn,-0.5406863232587374
great want,-0.5409761147792856
hours study,-0.5410309663043674
timed,-0.5420653468021533
reviews gives,-0.5422389534040176
critical,-0.5426564647898978
stood,-0.542664020384126
incredibly rude,-0.5427309222169875
points deducted,-0.5427750416498921
comment,-0.5433572001788682
classes long,-0.5434974792383576
book gives,-0.5437841808899158
trig,-0.5439479687823915
midterms,-0.5442199564807675
isnt super,-0.5445046005639199
receiving,-0.5449162513530118
understand saying,-0.545371925385439
vocal,-0.5455837472581501
weekly reflections,-0.5457283146585418
chose,-0.546070305942948
graded extremely,-0.5462844795291347
hours complete,-0.5464864638021185
reviews helpful,-0.5468417632305355
contacted,-0.5469146731232737
ready study,-0.5471471525146705
filler,-0.5479362831967329
sending,-0.5491972924489914
intro,-0.5492708938247554
handed,-0.549528700846936
book pass,-0.5504133365435885
classmate,-0.550719668203314
emails sent,-0.550824314571047
learn youll,-0.5508573018237352
timely fashion,-0.5510576723553045
worth,-0.5510894273859428
care success,-0.5521969253037159
ted,-0.5524521729643042
trip,-0.5524822486698395
english language,-0.5525924509528739
concepts makes,-0.5526917236781518
experts,-0.552698189524391
multiple occasions,-0.5529575461330808
prof wants,-0.5543306479860862
nice lady,-0.5545293499026266
agreed,-0.554620535031143
dealing,-0.5550436173697677
representative,-0.5554447258449294
need learn,-0.5562866681068637
hed,-0.5563327390282692
conflicts,-0.5563517530020555
overall interesting,-0.5566879913658427
acting,-0.5570096122981667
level courses,-0.5573861341798801
room error,-0.5586545260802447
want participate,-0.5589307014925409
torres,-0.5596789300309798
seeking,-0.5609511934990564
update,-0.561874738769661
proofs,-0.5634151408592415
fail test,-0.5635159165702508
finishing,-0.5648264629631219
gives quiz,-0.5660567030831232
fun person,-0.5664460493855111
effort easy,-0.5668964403193019
handout,-0.5673089311234075
positive feedback,-0.5673705565012892
interesting content,-0.5675129290557209
poorly worded,-0.5686798773017084
flat,-0.569213292204398
understanding content,-0.5692152226994049
brand new,-0.5694342715366897
easy actually,-0.5697148659096964
cares understands,-0.569781677574275
messages,-0.5702549611245906
question asked,-0.5703948175950302
book week,-0.5706316601675563
youve learned,-0.5706330934368944
reaching,-0.5708504636378612
equation,-0.571827366704138
beginning end,-0.5720252348175288
offer,-0.5722812966087133
week lab,-0.5727987581021289
slow grader,-0.5731893272941883
granted,-0.5734214596105334
massive,-0.5736670859099604
descriptions,-0.5736906554112987
feeling,-0.5740641417399159
care pass,-0.574692238940117
make life,-0.5748514125708004
everyday,-0.5750780351418456
week makes,-0.5752503289484451
let make,-0.5756880269096762
taken college,-0.5759453216430065
best wants,-0.5761800232272711
geology,-0.5763543017789794
aint,-0.5764097686723698
activities fun,-0.5766754280818382
looks,-0.5767423295109693
easy pretty,-0.5770815982075569
best ask,-0.5781093605505425
disrespect,-0.578831275197863
post notes,-0.5790408802069232
need effort,-0.5793491894835855
understanding flexible,-0.5794741172019255
upperlevel,-0.5795532583351051
tells study,-0.5795696777398011
essay writing,-0.5797046325272353
things hes,-0.5806438943435331
pictures,-0.5811494101191733
brush,-0.5812879268347761
write essay,-0.5819300182871766
complete weekly,-0.5821677066194447
youre student,-0.5824609173847255
weekly journals,-0.582646544539615
overall fun,-0.5826930676193356
lies,-0.5828487716040822
youre expected,-0.5831650594464185
hes hes,-0.5837296046173227
ending,-0.5839949887739299
believed,-0.5846993800211073
hand,-0.5850307647175287
repeatedly,-0.5850856029777949
uic,-0.5850981728163709
continued,-0.5852589585289395
continuously,-0.5856126952929814
concerning,-0.5860497138787679
university,-0.5868971987531951
retaking,-0.5869252283782579
bad overall,-0.5869761734409193
grammatical,-0.5872960377050056
graduate,-0.5886040800584178
easy learned,-0.5886361881496892
lawyer,-0.5887969764306623
beginners,-0.5889270793596512
spring semester,-0.5890370179839814
practically,-0.5892550843267529
fun caring,-0.5901967157231005
moved,-0.5902170455328459
prof definitely,-0.5910781558789853
wants papers,-0.5911675278678743
social media,-0.5912539062635116
posted,-0.5913229824208175
quizzestests,-0.5915945876970445
handwritten,-0.5919588002266123
roll,-0.5924172644510853
overall best,-0.5924530231698261
loaded,-0.5925316276989538
whats,-0.5932698998519215
super strict,-0.5938111714042076
multiple times,-0.5953692148273896
passionate knowledgeable,-0.5955314834783216
final test,-0.5964552242678122
practice problems,-0.596560565276245
passionate topics,-0.5973353659175094
accurate,-0.597503340406296
sure easy,-0.5975261335768792
java,-0.5977007818407113
outside make,-0.5983886863279632
feedback provided,-0.5995157185222822
kill,-0.5997579018287382
probably worst,-0.6005550170815114
funny wants,-0.6010106102175018
guys,-0.6011722978743251
easy subject,-0.6011862563596733
reasoning,-0.6030124692949735
literally worst,-0.6035424884224511
learn easy,-0.604374541767797
particular,-0.6046235361865584
graduation,-0.6047149251714099
loads,-0.6051919731151472
ask lots,-0.606298832328732
easy manageable,-0.6074605451806815
rate,-0.6085614191803681
prereq,-0.609909166518319
bad test,-0.6113144788773415
want actually,-0.6119791230123177
recall,-0.6119932725649972
engagement,-0.6124771425758371
beginning semester,-0.6137117199466423
test heavy,-0.613933129434088
shes smart,-0.6142740611621162
easy tell,-0.6145685309794874
taking easy,-0.6147180406921988
academia,-0.6147863859397529
mass,-0.6149599719960289
prove,-0.6149639514601081
asks,-0.6157209660102453
hours hours,-0.616351788988457
teach reads,-0.6164194957816661
satisfy,-0.6165468897452282
goes slides,-0.6166162996054929
game,-0.6166215013089565
kind caring,-0.6167495487217456
level math,-0.617330696101175
project super,-0.6181743099231163
large portion,-0.618356937290705
passable,-0.618534162236882
form,-0.6192955151499204
memorization,-0.6193243839886945
information learn,-0.6202091639422512
fun projects,-0.62034206005315
week weekly,-0.6209336785969496
plus hes,-0.6211863395698446
writing intensive,-0.621429991389852
hes definitely,-0.6228700682048934
private,-0.6229943699606524
virus,-0.6241298264547275
arent,-0.6263208336289935
quietly,-0.627882298286877
semester ended,-0.6283777896947704
technical,-0.6285583335572759
account,-0.6289982928430784
bunch,-0.6290407066189255
period,-0.6300393112539914
definitely manageable,-0.630099131762395
spend hours,-0.6302190245113001
reconsider,-0.6306877183660222
seeing,-0.632054206902557
constant,-0.6321644731712874
people arent,-0.6335785746866718
laughing,-0.6341924700946718
feel stupid,-0.6345496875239595
criteria gives,-0.6345822297786397
ive super,-0.634752104125721
disregard,-0.6347866128257215
understand says,-0.6349954687438469
expected,-0.6368704968140698
make fun,-0.6371842328740809
lots readings,-0.6382320149991998
definitely need,-0.6383723307988363
survive,-0.6386796938637324
answer right,-0.639020719592427
presented,-0.6393854642275913
coding,-0.6396051866436944
credit pretty,-0.6397166358715689
took semester,-0.6403556328793527
theyre pretty,-0.6406243077936695
book,-0.6416012403913776
tough,-0.642344833475292
didnt post,-0.6423578016237853
tendency,-0.6427051815090257
clear directions,-0.6430134917636251
grading unclear,-0.6436771135859397
plague,-0.6441270576975471
saving,-0.6442063585372604
semester super,-0.6445182665760543
spare,-0.6456655857813721
shouldnt,-0.645667392546504
shes nice,-0.6458802501333687
single day,-0.6459186706384978
scored,-0.645951966480622
literal,-0.6461504028030765
reads straight,-0.6463682104287114
creative writing,-0.6466742320466292
specifically,-0.6471278239585779
didnt provide,-0.6473708131829345
fine long,-0.6474971902921343
considering,-0.6481336151005181
worst took,-0.6495695765558275
shell make,-0.6503739034205954
original,-0.6509839085558136
turned,-0.6514983989941382
specifics,-0.651733242907316
lisa,-0.652564217183432
phone,-0.6528124020885309
nights,-0.6528783312881169
forum posts,-0.6532714371314817
discussions interesting,-0.6537237863193065
funny great,-0.6540395968902777
enter,-0.6540679712574372
understand times,-0.6544804769019642
points small,-0.6548351382555837
clear instruction,-0.6549304231798004
documentaries,-0.6549927062982193
shes rude,-0.655212057172896
midterm exam,-0.6554838116295246
care gpa,-0.6556640312980445
let early,-0.6558737630505549
probably favorite,-0.6565932085483072
study pay,-0.6570701792339892
tried best,-0.6572119854330126
reading quiz,-0.6575187156560458
feel youre,-0.6576261697196024
notes wont,-0.6578375757865595
accent understand,-0.6579884835422752
sun,-0.6593833778420275
runs,-0.6596434582690075
caring great,-0.661254537673519
cram,-0.6613928869686705
instructions confusing,-0.6615575525421683
outside makes,-0.6624991016212171
guy funny,-0.6632848347823623
fellow,-0.6635003119124574
student,-0.6636672209781077
available office,-0.6636952371668596
gets,-0.6639026933812173
learn textbook,-0.6643930065574893
explain concepts,-0.6644326602270046
pandemic,-0.6646039304512718
refuses answer,-0.6653241022404941
peoples,-0.6666167914607479
write word,-0.667526945114593
extremely fast,-0.6675837516570293
study midterm,-0.6679335105369081
straight book,-0.66974387508103
grammatical errors,-0.6704295911719553
yap,-0.6708330049994266
reader,-0.6715149380657925
times week,-0.6721417204413255
row,-0.6723694188209675
teach read,-0.6738840580654982
email,-0.6744699146113028
important topics,-0.6748682350347254
scope,-0.6749560432158941
strong,-0.6750436369476039
want write,-0.6753596210533176
make engaging,-0.6758916734406389
confusion,-0.6762817071846204
didnt pay,-0.6763293622642549
sweet guy,-0.676394517376082
