word,log_prob_ratio
involvement,-0.45885816374617683
correct mistakes,-0.4594870074050128
havent taken,-0.45949259189181646
scheduling,-0.4598522490717727
suggest,-0.45994493964619565
struggled,-0.4602464158977462
prior experience,-0.46151460488681195
came,-0.462467714816599
opinions,-0.46266971149641023
chose,-0.4626771660275022
classs,-0.46294424937661915
favorites,-0.4629929428297981
seat,-0.4631414623397099
jobs,-0.46315815581901276
policy,-0.46318299148868824
writes notes,-0.46340873906815894
reviewed,-0.4635082745900654
late policy,-0.46421036150094963
reader,-0.4646397276001757
gave points,-0.4646865577716248
majors,-0.46489335026003786
expected,-0.46635411466866383
formal,-0.4667036821696957
knew,-0.4669014869867665
extent,-0.46691124268261675
flipped,-0.46699235677488815
grader,-0.4669944227988543
wild,-0.46777165130346887
obvious,-0.4680039394017719
couldve,-0.4683655363547583
concern,-0.46864928275199524
helpful way,-0.46893307595674827
soft spoken,-0.4692706001316598
happening,-0.4693608270421965
closer,-0.4694907612840815
elective,-0.46978542963058345
choose,-0.4699550968674453
youre late,-0.4706165870742858
wanted,-0.47095748474260546
breakdown,-0.4710223459651104
end term,-0.47103239104843553
piazza,-0.47145648338783097
quiz test,-0.4716895747301848
length,-0.47237609325907925
reach email,-0.47242537159637266
largely,-0.47284599290929563
click,-0.47299401445148526
heavily based,-0.4739271336178028
diagrams,-0.4739872443471693
form,-0.47435024408613735
fault,-0.47496765862632806
representative,-0.4753188451081982
tough,-0.4759770688331235
test,-0.47641594695257616
quality,-0.47663987712852496
page paper,-0.47665630950097615
attended,-0.47724426497928185
grad,-0.47733794897030357
download,-0.4783315185796173
consisting,-0.47877383301328
outcome,-0.47937666907246523
youve,-0.48115800440617384
gives group,-0.48115838390233456
unfamiliar,-0.48121107532839247
gives final,-0.481360724038403
conducted,-0.4817095686928461
white,-0.48310100833997893
whats test,-0.4837111637434486
colleges,-0.4840459244880453
projects papers,-0.48502675598835765
notes understand,-0.4860987157152383
fast pace,-0.4861969390372973
facilitate,-0.4869758296997446
peers,-0.4870908130663576
giving,-0.48725400502744165
chosen,-0.48804366991268644
preparation,-0.4887545823546873
stay,-0.4888834746712982
compare,-0.4895609640438465
scope,-0.4896215143987348
search,-0.490338209695123
weight,-0.4909820222494261
essay prompts,-0.49142454873824626
junior,-0.49164883363169665
page final,-0.49190989683313724
weighted heavily,-0.49243688841681177
mixes,-0.49288461486030144
got,-0.49293487896880617
exception,-0.49298888552046094
selected,-0.49312857840920366
moved,-0.4932132191981573
replied emails,-0.4934248817468063
day,-0.4935694565454023
context,-0.4938238212297108
aleks,-0.49448889131511997
final assignment,-0.49463488203688577
easy extremely,-0.4946938783265331
anybody,-0.49484911738078274
include,-0.49533964747349835
dept,-0.49533989450198845
completed,-0.49568102088358756
nice guy,-0.49611527401511957
regarding,-0.49624086387842326
different things,-0.4963946635377905
certain topics,-0.4967102033869786
powerpoint presentation,-0.4972161864730271
carried,-0.49730622612027453
child,-0.4973124453945985
rule,-0.49744689118318597
test days,-0.4977059776511208
answer question,-0.4977655074307279
things way,-0.49867983660998405
conduct,-0.4992300612010787
emails overall,-0.5002193604886109
got test,-0.5003630573951376
revolves,-0.5004810801952786
high,-0.5010841371557992
passfail,-0.5014450625823343
short period,-0.5017899000228425
registered,-0.5022063317938112
dry,-0.5029745360582192
zoom meeting,-0.503240004375014
sympathetic,-0.5032870782104428
likely,-0.5033032152991233
suggest taking,-0.5033940558273962
win,-0.5040428801099903
outcomes,-0.5041886623318668
biochem,-0.5047233624461
rating,-0.5047336940352238
blue,-0.5051595887557561
let make,-0.5052707849891576
years,-0.5055049899842015
signing,-0.5055190394294797
power points,-0.5067726024993231
looks,-0.5071703181963549
took attendance,-0.5073911897957863
people arent,-0.5080663167783435
long answer,-0.5085490793267766
test make,-0.5086142015929997
read week,-0.5088723867529268
loaded,-0.5090815765128021
make final,-0.5092047587403048
audience,-0.5092993938146382
asian,-0.5093704027756552
short answer,-0.5096053686561497
ready learn,-0.5101096779504957
knock,-0.5103828850687204
grading super,-0.5105798343655295
uploaded,-0.5112168106986079
way,-0.5120341209015011
graded based,-0.5121805114453952
think twice,-0.5126655581376234
deal,-0.5129672283293942
ready lots,-0.513575442733293
defined,-0.5136082739815464
page,-0.5148763307369313
interactions,-0.5156591982400478
women,-0.5156627984463764
lowkey,-0.5164304459916931
library,-0.5164560734575279
makes learn,-0.5166219311040781
covered,-0.5166333470910978
matlab,-0.5167278808964255
chapters book,-0.5170396302575178
tight,-0.5176425839488044
textbook test,-0.5181715410909131
write paper,-0.5183546707618607
bird,-0.5186357545021529
truth,-0.5188378204250448
offer,-0.5199962877044113
scholarly,-0.5200850088030489
write essay,-0.5205772842120773
rest,-0.5206156057569382
nice grading,-0.5214584135704392
twice week,-0.521690783406779
partial credit,-0.5219591382329867
proofread,-0.5221085678936515
considering,-0.5229571826939772
free response,-0.5231695367504017
week makes,-0.523362869267979
person ive,-0.5237694968574367
ebook,-0.5237699743103992
huge,-0.5238329013380278
probably hardest,-0.523903350154324
took elective,-0.5239920728501204
pertaining,-0.5256371386170411
wont pass,-0.5267343045359905
prepare test,-0.5275833675790977
multiple,-0.5282420795453557
maintain,-0.5285769681125636
grading tough,-0.5288545171138637
half semester,-0.5288598417145298
responding,-0.5293179190533639
strict attendance,-0.5296529376961558
high school,-0.5296621969144173
evaluations,-0.5298936138578014
designed,-0.5303726198356866
quiz day,-0.5304265488287019
weighted,-0.5322361402978686
say,-0.532339197582143
conveying,-0.5326069228591575
honorlock,-0.5332285160200954
doing,-0.5334772787353055
close,-0.5335972679884264
esl,-0.5340102636444151
hold,-0.534336171951292
frame,-0.5344215115193904
long papers,-0.5350018599310147
grading criteria,-0.5351435282484323
wont,-0.5352848776696879
showed,-0.5360000177194655
joking,-0.5362596646953026
make study,-0.537435458929794
followed,-0.5377431768390295
immense,-0.5382535386225076
person shes,-0.5386301551312815
country,-0.5392479758006985
electronics,-0.539866155953554
codes,-0.5400883946503647
sure got,-0.5407581886971062
formats,-0.5417370886905886
passed,-0.5427415488970713
graduate student,-0.5440371713095686
legit,-0.5440390884290665
beginners,-0.5448746437129213
lesson plans,-0.5454011352319021
constructive criticism,-0.5465275792164821
taking gives,-0.5465825944180995
dates,-0.5469686751274612
mixed,-0.5481422660818787
added,-0.5482653683510925
previous,-0.5485612208437312
lots lots,-0.5490831812602668
contact outside,-0.5492661072033709
pdfs,-0.5492979334977726
speed,-0.5495982914128259
woke,-0.5498415581996721
tutoring,-0.5505681135341067
opinion based,-0.5512679766270061
option,-0.5515834815934317
inperson classes,-0.5521670791169129
think better,-0.5524181768015612
account,-0.5526121607386418
suggestion,-0.5529266431154056
scores,-0.5530502864767417
intended,-0.5532791672413229
enter,-0.5533696638217496
differently,-0.5535169073322042
longest,-0.5539470217501794
timed,-0.5544199335383748
art major,-0.5546138082278631
group assignment,-0.5547314064471625
understand reading,-0.5548984041743967
mental,-0.554915338944971
face,-0.5555459269149541
tired,-0.5556514196597195
miss youll,-0.5560195954413398
lady,-0.557199212508368
prepare final,-0.5573626151937585
open ended,-0.55744049701857
priority,-0.5577470535433555
row,-0.5578012648533086
type person,-0.55783484528971
check,-0.5578803412779285
level difficulty,-0.5579419135881505
week week,-0.5580355182200023
want write,-0.5580735166058002
wait,-0.5582787621484897
places,-0.5584149060029198
previously,-0.5585583912423964
actually need,-0.5598793805618136
zooms,-0.5600856134820873
partial,-0.5601610337937295
deserve,-0.5612762824635205
chapters read,-0.56152113177491
running,-0.5616130609596652
type,-0.5617787295392347
theoretical,-0.562189476328248
makes things,-0.5629229066131849
explanations,-0.5629382566617886
text book,-0.5629415692391824
gets way,-0.5630737751123363
comparison,-0.5635012086863913
required read,-0.5637500041128582
proficient,-0.5640647283245315
emails gives,-0.5641437365177335
strongly suggest,-0.5645177641942212
college career,-0.5651168456235176
heck,-0.5655355526666952
anyways,-0.5656258146321349
liberal,-0.5657558854816465
classmates,-0.5661946927632275
printed,-0.567615667911392
grad student,-0.567729604032241
specifically,-0.5678049825572202
ask explain,-0.5679587275540587
book use,-0.5679902891406652
hate,-0.5688555712992152
lockdown,-0.5695271602186853
wing,-0.5702738480013867
opposed,-0.5707141207429949
steps,-0.570934377670568
bombed,-0.5713289729791899
going learn,-0.5715635241400285
studied,-0.5718659788590905
realized,-0.5727597589124045
clear wanted,-0.5728664233740375
way pass,-0.5730218547608423
returns,-0.5745541815597264
explain topics,-0.5750149611197202
date,-0.5755908279715882
whats,-0.5759358606368128
let tell,-0.5759740427661661
enrolled,-0.5762179290868108
mandatory attendance,-0.5771841176095158
late assignment,-0.5771994087798866
life outside,-0.5776145987039456
heads,-0.5778781434203992
hours outside,-0.5783912298642466
feedback final,-0.5790248084153742
replying emails,-0.5792630046195058
interesting subject,-0.5794940380869402
ann,-0.5800650755735113
saw,-0.581117164335371
ultimately,-0.5813102965802539
awake,-0.5825386713472813
fell,-0.5827075746880368
midterm exam,-0.5830028986115536
hoped,-0.5842476403767805
reading textbook,-0.5846681785240406
information learn,-0.5847653122338468
particular,-0.5852128467056357
formatted,-0.5861291328067892
cameras,-0.5875894362178187
ppt slides,-0.5878436750791085
make clear,-0.588028590507415
level math,-0.5883008948086754
straight powerpoints,-0.5883585193530312
given,-0.5883664463824649
contact,-0.5893624367303758
missing,-0.5895118145866167
paragraph,-0.5905295640863777
table,-0.5907031847929431
des,-0.5910062695398643
submit assignment,-0.5915058020414214
takes,-0.5916368652874766
possibly,-0.5919395270147731
hating,-0.5929901252676366
offer extra,-0.593078746265391
feminist,-0.5934728027935119
diff,-0.5938449506187684
filled,-0.5940277434197885
enroll,-0.5941744762976224
drag,-0.5951278356872365
gives pop,-0.5957063114049159
replaced,-0.5957773069483991
touch,-0.5963923516789347
simplest,-0.5963953677511018
feedback gave,-0.5965732402639468
recall,-0.5977258029631543
exam week,-0.5980092531720143
relative,-0.598207554474218
classic,-0.5992173163759418
regards,-0.5992894860291571
responding emails,-0.5998781399490944
academic career,-0.6005910806365922
actually want,-0.600728846948023
catching,-0.6009405138289203
plant,-0.6009571806133422
high level,-0.6011608705166847
significantly,-0.6012251963900503
published,-0.6026248412358512
thank later,-0.6028805268423518
mundane,-0.6037451382056478
functions,-0.6038577385890473
easy elective,-0.6043912649892729
ended,-0.604833039950945
left feeling,-0.6048509326020017
proctor,-0.6049656004577493
felt,-0.6056291225611758
clear instruction,-0.6061126758472639
hours long,-0.6061303912376523
limit,-0.6061851822395834
able teach,-0.606852687112772
dull,-0.6069253688164409
papers graded,-0.607020728007754
division,-0.6071471203190271
signed,-0.6083786276022582
gives long,-0.6084598616837464
taken college,-0.6090434074337274
paper week,-0.6091351506781066
filler,-0.6093726140808879
attendance policy,-0.6098220756423594
criteria,-0.6100217179117404
address,-0.6100819862388516
private,-0.6102456614692588
instructions clear,-0.6103932053143453
admit,-0.6105696615913558
overall isnt,-0.6107922496732598
taking youre,-0.6116184548069015
level courses,-0.6122574686046143
changed major,-0.6122685886200916
assignment,-0.6126897152194761
post slides,-0.6137205409790063
years college,-0.6137458671829741
minor,-0.6140540605579989
grading rubrics,-0.61425880228186
checked,-0.6143155985521354
feedback grading,-0.6145824839774541
prefers,-0.6146087272161065
pretty sure,-0.6148877521224669
room,-0.6151226138329733
bunch,-0.6158853464751246
english major,-0.6167117409125087
perfect score,-0.6167820380126336
final review,-0.6175754496970054
example problems,-0.61799875342391
delivery,-0.6183937438585492
asks,-0.6195822525436769
slideshows,-0.6197117345798606
eat,-0.6202367543869798
graded midterm,-0.6203387503928077
quotes,-0.6212442884312033
coding,-0.621690515379365
additionally,-0.6218026011303106
writing center,-0.6231732737950288
test got,-0.623252383937869
went office,-0.6234544304108951
finals,-0.623779474816109
college level,-0.6255799778365727
effectively,-0.6263247504684859
savvy,-0.6281201671144991
heard,-0.6283321255489671
way structured,-0.6283945108924751
extremely,-0.62856495562293
graded papers,-0.628855890996654
computer,-0.6292384141661209
raised,-0.6294712062032204
initial,-0.6307286840631399
whats going,-0.6312992169793681
ive heard,-0.6320201188944488
assignment dates,-0.6326490700047778
items,-0.6328476873565876
comparing,-0.6333038178814547
conflict,-0.633674875109385
counted,-0.6344704146288844
entering,-0.6345373466923689
audio,-0.6349088566982068
highest,-0.6349494235833255
using,-0.6355122696518736
page research,-0.6356926853610556
itd,-0.6360118051980646
adding,-0.6364587289194521
boy,-0.6371109731852673
sidetracked,-0.6380749292692816
understand people,-0.6380910808167197
feedback takes,-0.6390665997873555
tell youre,-0.639159856562987
replied,-0.6391878991599391
right,-0.6397443939306378
senior,-0.6401474956295914
request,-0.6409411410036672
easy boring,-0.6411481736699098
took away,-0.6411994974492661
add,-0.6412159403040558
canvas,-0.6415441530159054
prior,-0.6417144266658195
mathematical,-0.6417949397560037
color,-0.6430856791828514
senior year,-0.6431379976752201
ive gotten,-0.6437386600379345
chooses,-0.6442157402547544
stop,-0.6445275610388599
originally,-0.6452306520455444
method,-0.6466084349967058
prioritize,-0.6471512832104516
ppt,-0.6476862637299128
sounds,-0.647873795715201
learn way,-0.6479521941177566
makes feel,-0.6480957115851202
loss,-0.6482278381219633
solutions,-0.6483625552867611
forget,-0.6499527429571241
looking learn,-0.6506416816224245
lecturing,-0.6508833182803961
significant,-0.6510525479184892
based final,-0.6517145224456389
trip,-0.6517608911565471
staff,-0.6520125129000451
history major,-0.6520324434413318
answer,-0.652191045255881
switching,-0.6522515223248568
began,-0.6524022434967129
integrity,-0.6527531190989624
point,-0.6532756523799472
exam exam,-0.6535287648631414
stay focused,-0.6536811908852442
things graded,-0.653719890651745
actual test,-0.6539123873203003
grader comes,-0.653969009569698
email,-0.6540639541808781
seven,-0.6541211395437987
shouldnt,-0.6541395262563032
tedious,-0.6541624384684575
content isnt,-0.6542237666029944
messages,-0.6544976337776838
suck,-0.6552618478700438
facts,-0.6556293557939323
considered,-0.6563770368820769
following,-0.6566098173764985
hes going,-0.6579555955196454
asap,-0.658146147263853
leeway,-0.659324060005428
classes extremely,-0.65950243137498
expect,-0.6609565365234324
consider taking,-0.6613532598084806
software,-0.6627376146713804
sides,-0.6629679654480665
idk,-0.6630555355758929
understand times,-0.6631618180528474
pulls,-0.6637394332205258
talking,-0.6638287779639995
graduation,-0.6638793283120474
fit,-0.6651596938115603
shes tough,-0.6653086248918463
wrote,-0.6654521203306736
accept late,-0.665540941729942
things learned,-0.666352150364725
way taught,-0.667660308677485
email ask,-0.6678088834023423
theres way,-0.6679628314110211
written,-0.6689128210799646
believed,-0.6696436056709025
clear directions,-0.6699625402167548
cram,-0.6714343576702859
disagree,-0.6716224950274245
technical,-0.6719186226716634
ppl,-0.672125028488523
best explaining,-0.6726286300222544
starts,-0.6730319914989895
question ask,-0.6734384359668635
cup,-0.6735079671016866
pros,-0.6737073754570453
understand grading,-0.6742878103128085
liking,-0.6744834103814412
beginning year,-0.674530256734446
cite,-0.6753062633787703
evidence,-0.6759043074622859
cut,-0.6759058064909489
drive,-0.6759625156987319
consider,-0.6765651752643951
consist,-0.6770933461345621
changed,-0.6777830954051511
power,-0.6779768274199665
touched,-0.6787891952848195
test question,-0.6790077150292699
throw,-0.6791695141312211
bad shes,-0.6801595978333097
taker,-0.6808558671628084
days week,-0.6816358473264863
demeanor,-0.6825533704828164
calculator,-0.6829048578691257
quiet,-0.6830216818335089
prof extremely,-0.6833010871591512
lists,-0.6839048822819933
learner,-0.6841246014205566
count,-0.6853112423388765
believe,-0.6862994876554698
things ask,-0.686457708902628
directly,-0.687455920352285
instantly,-0.6883486573069177
paying,-0.6903554119117814
easy expect,-0.6911155088340184
sit,-0.6917071121138187
cold calls,-0.6917566492521257
entire college,-0.6917991281873856
communicator,-0.6924287117050358
corrects,-0.6927696102099254
die,-0.693647257075737
tuesday,-0.6940471298757824
blackboard,-0.694621196130643
clarifying,-0.6961520128447791
reflect,-0.6962111759119765
gotten,-0.6972072013571093
graded,-0.6983918600198971
periods,-0.698541424588651
honestly think,-0.699490533567273
sense,-0.700231018254792
start saying,-0.7002749611564312
alternative,-0.700552990030447
tried,-0.7013596130670097
satisfy,-0.7016422638702817
english language,-0.7019507739654642
members,-0.7031451120781984
grammar,-0.7032415436707176
feedback tough,-0.7033914290650323
spot,-0.7039215724759593
takes pride,-0.7039587879359566
times semester,-0.7039864225784225
source,-0.7045205522727986
watching,-0.7045449828887467
furthermore,-0.7052126846034881
posted,-0.7054542288016981
potentially,-0.7055688642620641
explain concepts,-0.7058413840733433
went wrong,-0.7058475193301543
approached,-0.7064562199242417
powerpoint presentations,-0.7080321494491741
wasnt fan,-0.7082446553543154
sources,-0.7084885617883074
large portion,-0.7090055011056062
solving,-0.7091226789590142
rid,-0.7095401380296487
write review,-0.7101595403296468
sarcasm,-0.7114479114560766
hit,-0.7115307735280005
essays graded,-0.7116229476046652
thing,-0.7118105891384108
way teach,-0.7119039046646058
hour,-0.7119793438603921
day day,-0.7123235626503135
bat,-0.7123875958993953
send email,-0.7125191876935375
person best,-0.7126097047086315
unsure,-0.7126557181046334
immediately,-0.7127133051965355
smart guy,-0.7130063044522768
guidelines,-0.7134500566888367
make feel,-0.7142868590845755
phones,-0.7144569547603048
test day,-0.7148511428363022
years ago,-0.7150997691152821
weigh,-0.7152369578552218
reason got,-0.7158083077364203
code,-0.7159392996321605
boring attendance,-0.7161772344495283
criticism,-0.7166988454406678
pop quiz,-0.71681843977135
schooling,-0.7179432854892642
result,-0.7183002737126927
highschool,-0.7188963220146718
point view,-0.7193560612488703
comes late,-0.7208570881709573
reliant,-0.720912198284207
brand new,-0.7209450549545267
couple days,-0.7215770843905744
gives assignment,-0.7225342757182318
atleast,-0.7227994469787404
despite,-0.7230571827471364
vary,-0.7235923508252196
cover,-0.7236873726513231
study groups,-0.7239895782151677
book week,-0.7252828105165836
guys,-0.7258309168796853
apa,-0.7261860288356825
tended,-0.727135178184346
formulas,-0.7278412756395358
finally,-0.7280429110411593
projects graded,-0.7281410994109194
comes grading,-0.7288355103562161
needs,-0.7289151907564166
double,-0.7292668613627207
final extremely,-0.7310271734702418
turned,-0.7319559755484537
nights,-0.7319663539305221
opinion,-0.7320168722187193
mid,-0.7330884804408768
phone,-0.7339984453472628
objective,-0.7341967753922365
email responses,-0.7342249003037935
probably wont,-0.7342696239274762
center,-0.7359379655664426
emergency,-0.7371740128864843
means,-0.7377471696999196
despite having,-0.7381839641913377
answer makes,-0.7383856840301153
requirements,-0.7401084021634201
graduate,-0.74063649506801
points,-0.741192786601899
feedback graded,-0.7415177434037705
submission,-0.7416803411399169
disability,-0.741776767584513
receive,-0.7418567805865006
gets,-0.7434421889787597
burden,-0.7436846315448484
list,-0.744655346324171
correctness,-0.7450743972739282
directions clear,-0.7452381017774687
member,-0.7456560133539814
basic,-0.7456696956998305
substantial,-0.7468686566417251
wouldve,-0.7483230056547061
english isnt,-0.7483739721551554
solution,-0.7488736568328189
jump,-0.7495755416076371
moves quickly,-0.7496993090487454
known,-0.7502873207019469
qualities,-0.7508009580126433
better prof,-0.7516938802122564
intelligence,-0.7518973188689557
leading,-0.7536278218116461
post,-0.7536642811597325
math lab,-0.7536855539075962
nice extremely,-0.754375342270821
pride,-0.7550296387180815
accuracy,-0.7554080812804305
watching videos,-0.7556341415912655
affects,-0.7557756476319586
switched,-0.7559494941792941
write reviews,-0.7560153869160313
missed assignment,-0.7569743503703457
got didnt,-0.7570075772861653
answers right,-0.7575805750807856
website,-0.7577632786197928
true false,-0.7588201435925441
proofs,-0.7609574209000325
heavily,-0.761275816577446
political,-0.7628693478632051
meaning,-0.7634960392921091
calculations,-0.7635133365741531
apart,-0.7637596378356939
accommodations,-0.7638303936647937
times week,-0.76411882488852
replying,-0.7645949850968492
professionalism,-0.7646284760520192
want pass,-0.7646376524757628
treat,-0.7657885672321321
okay,-0.7663332190334664
reading book,-0.766805290219347
understand teaches,-0.7669646350462855
gives projects,-0.7672876574591339
instructed,-0.7684132324162061
didnt understand,-0.7688868148909904
grading,-0.7689521027340644
stops,-0.7693971391567889
military,-0.7699360987394233
peoples,-0.7704401493180146
fix,-0.7709392385771601
attempt,-0.7729871483638568
advanced,-0.7733450979381047
smarter,-0.7745441682134047
contacted,-0.775367904543188
percent,-0.7760280992346953
foot,-0.7765519693045881
test week,-0.7768909768394625
memorize,-0.7777410293410325
board,-0.7789910915807949
send,-0.7796453510567911
cuts,-0.7796764589291474
graded final,-0.7798914480618642
testing,-0.7805878346420307
ive entire,-0.7807821175211771
continued,-0.7807965135817501
yeah,-0.7810485139937295
miss assignment,-0.7819353855624271
effect,-0.7822392988189879
slides makes,-0.7824597754133542
thats thing,-0.7829670707082741
solved,-0.7829698122485524
structure,-0.7830663760516252
encountered,-0.7834750690509971
simply,-0.78384909354138
cause,-0.7856581284724609
dealing,-0.7857425805030918
determine,-0.7858757409972572
par,-0.7870554861128269
realize,-0.7885636772292521
sick,-0.7894685863903259
ive encountered,-0.7909964939372873
grader recommend,-0.7912710593384755
appointment,-0.791990233518602
things says,-0.7926543122832133
solving problems,-0.7928458068290993
consideration,-0.7934321791320897
states,-0.7935243758141386
sort,-0.7942508679828411
select,-0.7947962699935172
rubrics,-0.7949572693676563
solve,-0.7954640750351079
calculation,-0.7955253064685621
review final,-0.7963659753048802
information given,-0.7970792247138814
grader clear,-0.7972307030612651
super heavy,-0.797411102626004
want talk,-0.7981045313821955
reputation,-0.79836200197696
solve problems,-0.7983681095257733
make mistakes,-0.7990395502920649
control,-0.7992410381268513
numerous,-0.7992655653824343
midnight,-0.7994343113257134
reaching,-0.8003824022142467
exam day,-0.8013860403900193
blank,-0.8015220875913744
strict,-0.801980857940916
week hours,-0.8025161178081408
finding,-0.8025383178160883
pictures,-0.802560446739097
dreaded,-0.8029303414385573
math problems,-0.8034363728482106
sound,-0.8035108116220364
shes strict,-0.8038887550934959
exact,-0.8039834641376196
bad test,-0.8042014841471001
awkward,-0.8042428291105139
ive felt,-0.8048137396617285
interpret,-0.8053056084414969
late,-0.8064516568259048
comment,-0.8073361495743896
expecting,-0.807768109885652
anxiety,-0.8079099150227727
guy extremely,-0.8114322446959932
slow grading,-0.811943334084182
emails,-0.8122748741341397
lastly,-0.8124161820662916
make life,-0.8129517842406546
test heavy,-0.8130043527744135
everytime,-0.8130610128496158
nice man,-0.8130929571266474
continues,-0.8132250935889456
project worth,-0.813631543067979
broken,-0.8153044155452687
brightspace,-0.8168574014090222
prepared spend,-0.8176763164481002
loads,-0.8177169765442667
rarely gives,-0.8182444597085698
straight book,-0.8187310803556755
period,-0.8187752848299672
tech savvy,-0.8191569303210997
textbook slides,-0.8193826070949815
mentally,-0.8198169860850832
behavior,-0.8205707884644564
didnt want,-0.8207430090868826
tons reading,-0.8208502571931202
person nice,-0.8217723901686043
satisfied,-0.8218793334209433
stressful,-0.8249578128675266
youll fail,-0.8252825518895506
non,-0.8261474956869801
roll,-0.8262384206197702
characters,-0.8270110378942856
skipped,-0.8271513175683829
scheduled,-0.8274589974137605
believes,-0.8278835160986802
handing,-0.8285468239299227
information study,-0.8285524666334272
retook,-0.8289997844983716
grading isnt,-0.8290073020360786
kids,-0.8290237042401642
beginner,-0.8292520772623249
test taker,-0.8300234190243145
write page,-0.8306659037678834
bad,-0.8317307628125699
boring long,-0.8320373876026839
mass,-0.8321850772878072
graded things,-0.8340079094701576
videos week,-0.8346287865785111
understand read,-0.8347925955144504
ive seen,-0.83599818961582
old school,-0.836718346755676
concrete,-0.8368996765246184
word count,-0.8370884539796712
started,-0.8374370463650775
tries teach,-0.8375586583554124
memory,-0.8378464370402536
enrolling,-0.8385408228537408
organize,-0.8411518841460559
different,-0.8415559089717606
deliver,-0.8430206081753706
allow,-0.843051874683372
busy,-0.8447088878855071
quite boring,-0.8449385396703324
deserved,-0.8449672021453019
learn mistakes,-0.8465801570209219
youll end,-0.8469211004358268
person hes,-0.8477419301531111
care learning,-0.8480412959413641
weak,-0.8482442418980529
literal,-0.8483685834825891
slowly,-0.8488037633928798
scratch,-0.8489716893531583
expectation,-0.8491589348252422
shes looking,-0.8500569572473342
versus,-0.85132596849013
fourth,-0.8513952120706278
receive credit,-0.8515994732131826
slow,-0.851911658345383
classes didnt,-0.8528350263021416
dependent,-0.8528852553834732
ass,-0.8529720785777553
mla,-0.8532956263250213
weeks,-0.8538354678257782
universities,-0.8541030177230233
physically,-0.8559044347938016
lots papers,-0.8560693100473067
group members,-0.8560897065479942
runs,-0.8560967801084658
platform,-0.8565789269678863
pages,-0.8572712715887469
tas,-0.8576585415531586
hrs,-0.8580169852817683
exam heavy,-0.8582403323902277
lockdown browser,-0.8586876716776786
derivations,-0.8605612399992975
example,-0.8608586642999789
classes boring,-0.8608625334781674
kid,-0.8614423707644754
projects week,-0.8619365243085664
later,-0.8619587667323128
level classes,-0.8623286079943249
understand explain,-0.8630421846786405
sub,-0.8630957060120394
expensive,-0.863284334737596
definitions,-0.8661032146751513
hear,-0.8676344838843475
til,-0.8681476123025398
exam got,-0.8686340579108496
qualified,-0.8687101759833844
wanna,-0.8688676070152717
swear,-0.8690268221275659
hours week,-0.8694410034842761
degree,-0.8703508759555643
moves fast,-0.8704589737006465
loose,-0.8705650521662704
communicating,-0.8717098410977151
imagine,-0.8724493301773126
short answers,-0.8727969129064359
accent,-0.873469444121687
bet,-0.8737668966386138
hour long,-0.8757813510466068
ending,-0.8759081246511418
literally,-0.877251513671145
way study,-0.8778818160980215
certain,-0.8785446349879997
information slides,-0.8794493195463406
percentage,-0.8795831405308974
link,-0.8798425855938028
partially,-0.880962545236958
confusion,-0.8812267941259577
havent,-0.881370866352782
days,-0.8821070618949509
kill,-0.8826360261079227
bases,-0.8828417811225258
roughly,-0.8829419706972992
read powerpoints,-0.8854200759815143
wish took,-0.8859366778939286
wasnt best,-0.8862123989521411
valid,-0.8863015785605537
careful,-0.8864807465767548
rate,-0.8868194136241296
powerpoint,-0.8874800731754782
described,-0.8878358950957157
site,-0.8879293443916456
definition,-0.8891639251910988
addressed,-0.8897130830190871
specific wants,-0.8900471646404089
took different,-0.8910644189178498
family emergency,-0.8923309839065592
ive experienced,-0.8925049973773191
fool,-0.8935535590137391
photos,-0.8945110334773201
shocked,-0.8950541182629337
hes doing,-0.8955546145190656
hit miss,-0.8955857764192992
technology,-0.8965095119973352
requested,-0.8968576781499262
grading papers,-0.8974559671142792
original,-0.8987832401568969
feedback provided,-0.8989346559466398
hed,-0.8990817097046335
tends,-0.899603947948231
concerning,-0.8997876540524103
min,-0.9007797621086109
slides gives,-0.9010290217909631
announcements,-0.9011427329408708
verbal,-0.9027000862472061
voice,-0.902955461421735
figure things,-0.9030306724470751
test test,-0.9034111217430123
information test,-0.9038269551948606
inform,-0.9041841673735362
ask clarify,-0.9047690148337644
red,-0.9062230949968502
assigns,-0.9064005548208369
professors teach,-0.9065741001762699
responsibilities,-0.9068022469500931
previous reviews,-0.9068205065253743
feedback got,-0.9070439584161605
timely fashion,-0.9071863966799025
spend,-0.9073070490444985
interpretation,-0.9076189167545259
matched,-0.9083814689689795
message,-0.9088945535103363
struggles,-0.9093143626558771
laptop,-0.9095330764229459
ive life,-0.9099348962202747
trick,-0.9102158092816346
educate,-0.9105541339609342
question test,-0.9109772507683029
consistently,-0.911070803426739
decided,-0.9111583341366725
got wrong,-0.9134347277616719
weighed,-0.9137811619340788
schools,-0.9140976589745318
hes bad,-0.9148685061014845
lesson plan,-0.9152346600472505
mentions,-0.9154441894932344
feel youre,-0.9158753677016769
words,-0.915879895674963
paid,-0.9160663058432323
stressed,-0.9162918894384422
butt,-0.9168264284984264
impression,-0.9187039765714857
guidance,-0.9191015871939952
moves,-0.9194586942612339
camera,-0.919797700906507
book didnt,-0.919839918788794
lines,-0.9210223063732048
paragraphs,-0.9222014734949919
change,-0.9228891945245312
strict grader,-0.9244535833479954
undergraduate,-0.925263972269935
